"","bathrooms","bedrooms","price","response","generalKey","day_since_created","Position_Label","dishwasher","doorman","elevator","hardwood","laundry","allowed.cats","cats.allowed","dogs.allowed","fitness.center"
"374",1,2,3500,1,374,452,"1",1,0,0,1,1,1,1,1,0
"375",1,0,2600,2,375,445,"1",0,1,1,1,1,0,0,0,0
"376",1,0,2800,2,376,447,"1",0,1,0,0,0,1,1,1,0
"377",1,1,4595,2,377,376,"1",1,0,0,1,1,1,1,1,0
"378",2,3,3500,2,378,437,"1",0,1,1,0,1,0,0,0,1
"379",1,4,4500,1,379,456,"2",1,1,1,1,3,0,1,1,1
"380",1,1,4150,2,380,462,"1",0,1,1,0,1,0,0,0,0
"381",1,1,3495,2,381,462,"1",0,0,0,0,0,0,0,0,0
"382",1,2,3450,3,382,380,"5",1,1,1,0,1,1,1,1,1
"383",2,3,7500,2,383,434,"1",1,1,1,1,2,0,0,0,0
"384",1,0,2650,2,384,442,"5",1,0,1,1,0,0,0,0,0
"385",1,1,3312,3,385,452,"1",0,1,1,1,2,0,0,0,1
"386",1,1,4395,2,386,449,"1",1,0,1,1,1,0,0,0,0
"387",1,1,3800,2,387,442,"1",1,0,1,1,1,0,0,0,0
"388",1,2,5000,2,388,446,"1",1,0,1,1,0,0,0,0,0
"389",1,2,3200,2,389,453,"6",0,0,0,0,0,0,0,0,0
"390",1,2,1695,2,390,450,"7",0,0,0,0,0,0,0,0,0
"391",1,2,3025,2,391,442,"5",1,1,1,1,1,1,1,1,0
"392",1,1,1575,3,392,450,"7",0,0,0,1,0,0,0,0,0
"393",1,1,2425,2,393,435,"5",0,0,0,0,0,1,1,1,0
"394",2,3,7000,2,394,452,"1",1,1,1,1,2,1,1,1,1
"395",1,1,2750,2,395,454,"5",1,1,1,0,2,0,1,1,1
"396",2,2,4975,2,396,462,"2",0,1,1,0,1,1,1,1,0
"397",2,2,5400,2,397,451,"1",1,1,1,1,2,0,0,0,0
"398",1,1,5985,2,398,453,"1",0,0,0,0,0,0,1,1,0
"399",1,1,1395,1,399,435,"6",0,0,1,0,1,0,0,0,0
"400",1,0,1995,2,400,436,"5",0,1,1,0,0,1,1,1,0
"401",2,3,4900,2,401,457,"1",1,1,0,1,1,0,0,0,1
"402",1,3,2975,2,402,434,"5",0,0,0,0,0,0,0,0,0
"403",1,0,2275,2,403,457,"5",0,1,1,1,1,1,1,1,1
"404",1,0,2525,3,404,443,"1",0,0,1,1,0,1,1,1,0
"405",1,1,2850,2,405,435,"5",1,0,0,1,1,0,0,0,0
"406",1,2,3750,2,406,461,"1",1,0,0,1,0,0,0,0,0
"407",1,0,2250,2,407,442,"5",0,1,1,1,2,0,0,0,0
"408",3,4,6100,2,408,451,"5",1,0,1,1,2,0,1,0,0
"409",1,2,2950,1,409,443,"1",0,0,0,0,0,0,0,0,0
"410",1,3,4800,2,410,444,"1",1,0,1,1,1,0,0,0,0
"411",1,1,4468,2,411,443,"2",0,1,1,0,0,1,1,1,0
"412",1,1,1500,1,412,458,"7",0,0,0,0,1,0,1,0,0
"413",1,2,1900,3,413,450,"7",0,0,0,0,0,0,0,0,0
"414",1,2,2595,2,414,458,"5",0,0,0,0,0,0,0,0,0
"415",1,2,2500,3,415,448,"2",0,0,0,0,0,0,1,0,0
"416",2,4,6500,2,416,450,"2",1,0,1,1,2,0,0,0,0
"417",1,0,4145,2,417,443,"1",0,1,1,0,1,1,1,1,0
"418",3,3,11077,2,418,453,"1",1,1,1,1,2,0,1,0,1
"419",1,3,4308,3,419,456,"1",1,0,0,1,1,1,1,1,0
"420",1,3,3450,3,420,443,"2",1,1,1,1,1,0,0,0,1
"421",1,1,6500,2,421,441,"1",1,1,1,1,0,0,1,0,0
"422",1,2,3495,3,422,449,"1",1,1,1,1,0,0,0,0,0
"423",1,1,3200,2,423,461,"5",1,1,1,1,1,0,0,0,1
"424",1,1,1750,3,424,383,"5",0,0,0,0,0,0,0,0,0
"425",1,0,2700,2,425,456,"1",1,1,1,1,1,1,1,1,1
"426",1,5,6000,2,426,449,"5",0,0,1,1,1,0,0,0,0
"427",1,2,3095,3,427,446,"1",1,1,1,1,1,0,0,0,1
"428",1,1,2600,3,428,378,"5",0,0,0,1,0,0,1,0,0
"429",2,4,4820,3,429,448,"2",1,1,1,1,1,1,1,1,1
"430",1,3,3625,3,430,454,"1",0,0,0,0,0,0,0,0,0
"431",1,2,3995,2,431,438,"1",1,0,0,1,2,0,0,0,0
"432",2,3,2859,3,432,441,"7",0,0,1,1,0,1,1,1,0
"433",1,1,2400,2,433,458,"2",1,0,0,1,1,1,1,1,0
"434",1,1,2500,2,434,460,"5",0,0,0,1,0,1,1,1,0
"435",1,2,2856,2,435,448,"2",1,0,0,1,1,1,1,1,0
"436",1,2,3200,3,436,437,"2",0,1,1,0,1,0,1,1,1
"437",1,1,2500,3,437,436,"5",0,1,0,0,1,1,1,1,0
"438",2,3,7000,2,438,451,"5",1,1,1,1,2,0,0,0,0
"439",1,2,3398,2,439,434,"1",1,1,1,1,1,0,1,1,1
"440",1,2,3000,2,440,437,"5",1,0,0,1,1,0,0,0,0
"441",1,2,3000,3,441,448,"1",1,1,1,1,1,0,0,0,0
"442",1,2,5450,2,442,451,"5",0,1,1,0,1,0,0,0,0
"443",2,3,6000,3,443,440,"1",1,1,1,1,0,0,0,0,1
"444",3,4,6250,3,444,458,"1",1,0,1,1,0,0,0,0,0
"445",1,2,3000,2,445,448,"1",0,0,0,0,0,0,1,1,0
"446",2,2,3600,2,446,442,"1",1,0,1,1,2,0,0,0,0
"447",2,3,4995,2,447,444,"5",1,0,1,1,1,1,1,1,0
"448",2,3,4500,1,448,451,"1",1,1,1,1,1,0,0,0,1
"449",1,2,2475,2,449,391,"2",0,0,1,0,0,0,1,1,0
"450",1,0,2850,2,450,394,"5",0,0,0,0,0,1,1,1,0
"451",1,2,3500,2,451,434,"1",1,1,1,1,1,0,0,0,0
"452",1,0,3485,2,452,451,"1",0,0,1,0,1,0,0,0,1
"453",0,1,3950,2,453,448,"5",0,0,0,0,0,0,0,0,0
"454",1,0,3395,2,454,434,"1",0,1,0,0,0,1,1,1,0
"455",1,2,2625,2,455,456,"5",0,0,0,0,0,0,0,0,1
"456",2,2,6800,2,456,444,"1",1,1,1,1,1,0,0,0,0
"457",1,2,2500,3,457,440,"2",1,1,1,1,1,0,0,0,1
"458",2,2,5500,2,458,455,"1",1,0,0,1,1,0,0,0,0
"459",1,1,3370,3,459,459,"1",1,0,0,1,1,1,1,1,0
"460",1,1,3670,2,460,444,"1",1,1,1,0,1,0,1,1,1
"461",1,0,1900,2,461,437,"5",0,0,1,0,0,0,0,0,0
"462",1,2,3175,3,462,437,"1",0,1,1,0,2,1,1,1,1
"463",1,2,3000,2,463,439,"2",0,0,0,0,0,1,1,1,0
"464",4,5,9400,2,464,452,"5",1,0,0,1,1,0,0,0,0
"465",1,2,2395,2,465,459,"2",0,0,0,0,0,0,0,0,0
"466",1,0,2400,1,466,435,"1",1,1,1,1,1,0,0,0,1
"467",1,1,2995,2,467,436,"1",1,0,1,1,2,1,1,1,0
"468",1,2,2400,2,468,435,"2",0,0,0,1,0,1,1,1,0
"469",1,1,3690,2,469,435,"1",1,1,1,0,1,0,1,1,1
"470",1,2,2575,3,470,434,"1",0,0,0,1,0,0,0,0,0
"471",2,3,5000,2,471,455,"1",0,1,1,0,1,0,0,0,1
"472",2,4,5970,2,472,435,"2",1,1,1,1,2,1,1,1,1
"473",1,1,3200,3,473,446,"1",0,0,0,0,0,0,0,0,0
"474",1,1,2600,2,474,438,"1",1,1,1,1,1,0,0,0,1
"475",1,3,3300,1,475,459,"2",1,1,1,1,1,1,1,1,1
"476",1,0,1500,1,476,380,"7",0,0,0,1,0,0,0,0,0
"477",1,2,2250,3,477,441,"7",0,0,1,1,0,1,1,1,0
"478",1,0,1875,1,478,446,"1",0,0,0,0,1,0,1,1,0
"479",0,0,3695,2,479,459,"1",0,1,1,0,1,0,0,0,1
"480",2,3,9600,2,480,451,"2",1,1,1,1,2,0,0,0,1
"481",1.5,3,4617,2,481,440,"1",1,1,1,1,1,1,1,1,1
"482",2,2,4464,2,482,437,"2",0,1,1,0,0,0,1,1,0
"483",1,0,3330,2,483,445,"1",0,1,1,0,0,0,1,1,1
"484",1,0,3350,2,484,455,"1",1,1,1,0,0,0,1,1,0
"485",2,2,5295,2,485,440,"1",0,0,0,0,0,0,1,1,0
"486",1,3,3900,3,486,440,"2",1,0,0,0,1,0,0,0,0
"487",1,2,2700,3,487,394,"5",0,0,0,0,0,0,0,0,0
"488",1,2,5595,2,488,442,"5",1,1,1,1,2,0,1,0,0
"489",2,3,5100,2,489,435,"5",0,0,0,0,0,0,0,0,0
"490",2,3,3880,3,490,459,"2",1,1,1,1,2,1,1,1,0
"491",1,1,2950,2,491,444,"5",0,1,1,0,2,0,0,0,1
"492",1,1,2400,3,492,436,"5",0,0,0,1,1,0,0,0,0
"493",1,1,2150,3,493,391,"7",0,0,0,1,0,0,0,0,0
"494",2,3,4150,2,494,449,"5",1,1,1,1,0,0,0,0,0
"495",1,1,2700,3,495,452,"1",1,0,1,1,0,1,1,1,0
"496",1,0,2250,2,496,451,"5",0,0,1,1,1,0,0,0,0
"497",2,3,4995,3,497,460,"1",0,0,0,0,0,1,1,1,0
"498",1,2,1695,1,498,445,"7",0,0,0,1,0,0,0,0,0
"499",1,2,3050,2,499,452,"5",1,0,0,1,0,1,1,1,0
"500",1,1,3200,2,500,458,"5",1,0,0,1,1,0,0,0,0
"501",1,3,3650,3,501,457,"2",0,0,0,1,0,0,0,0,0
"502",2,3,4437,2,502,446,"1",1,1,1,1,1,1,1,1,1
"503",1,1,3400,2,503,454,"1",1,1,1,0,0,0,1,1,0
"504",1,0,2550,2,504,462,"1",0,1,0,0,0,0,0,0,1
"505",1,2,1975,1,505,459,"2",0,0,0,0,0,0,1,1,0
"506",2,3,5070,3,506,440,"1",1,1,1,1,2,0,1,1,1
"507",1,2,3200,3,507,437,"1",1,1,1,1,1,0,1,0,1
"508",1,4,3395,2,508,448,"7",0,0,1,1,0,1,1,1,0
"509",1,0,2150,3,509,444,"5",0,0,0,1,0,0,0,0,0
"510",1,3,3095,2,510,449,"7",1,0,1,1,0,0,0,0,0
"511",1,0,1825,2,511,444,"5",0,0,0,0,0,0,0,0,0
"512",2,2,5800,2,512,458,"2",1,1,1,1,1,0,0,0,1
"513",2,4,5825,2,513,458,"1",1,1,1,1,1,1,1,1,1
"514",1,3,2995,2,514,460,"7",0,0,1,0,0,0,0,0,0
"515",2,3,5395,2,515,455,"5",1,1,1,1,2,0,0,0,1
"516",1,3,5200,2,516,452,"5",1,1,1,1,1,0,0,0,1
"517",2,2,3000,2,517,443,"2",0,0,0,0,0,0,0,0,0
"518",2,2,2100,2,518,460,"7",0,0,0,0,0,0,0,0,1
"519",1,0,2775,2,519,446,"5",0,1,1,0,0,0,0,0,0
"520",1,2,2100,2,520,454,"5",0,0,0,0,0,0,0,0,0
"521",1,1,3755,2,521,452,"1",0,0,0,0,0,0,1,1,1
"522",1,0,2200,2,522,454,"1",0,0,1,1,0,1,1,1,0
"523",1,1,3075,2,523,448,"5",0,1,1,0,0,1,1,1,0
"524",2,4,4900,1,524,440,"1",0,0,0,1,0,0,0,0,0
"525",1,2,3400,2,525,447,"5",1,0,0,1,1,0,0,0,0
"526",2,4,4900,3,526,451,"1",1,1,1,1,3,0,1,0,1
"527",1,3,2600,3,527,387,"6",0,0,0,1,0,0,0,0,0
"528",1,1,1995,2,528,452,"5",0,0,0,1,0,1,1,1,0
"529",1,2,2195,3,529,460,"6",0,0,0,1,0,0,0,0,0
"530",2,2,4200,3,530,435,"1",1,1,1,1,1,0,0,0,0
"531",1,1,2700,2,531,459,"1",0,0,0,1,0,0,0,0,0
"532",1,1,3500,2,532,401,"1",0,1,0,0,0,1,1,1,0
"533",1,2,1900,3,533,449,"7",0,0,1,1,2,0,1,1,0
"534",2,3,6000,2,534,456,"5",1,1,1,1,1,1,1,1,0
"535",1,2,3500,2,535,445,"5",0,0,0,0,0,0,0,0,0
"536",2,3,11500,2,536,456,"5",1,0,0,1,0,0,0,0,0
"537",1,3,2799,1,537,394,"2",0,0,0,0,0,0,1,1,0
"538",1,0,1775,2,538,434,"5",1,0,1,1,1,0,0,0,0
"539",1,0,1999,1,539,456,"1",0,0,1,0,1,0,0,0,0
"540",1,4,5400,1,540,444,"1",1,0,1,1,1,0,0,0,0
"541",1,2,1850,3,541,457,"2",0,0,0,0,2,0,0,0,0
"542",1,1,2300,2,542,456,"1",0,0,0,0,0,1,1,1,0
"543",1,0,2600,2,543,447,"1",1,1,1,0,2,0,0,0,1
"544",1,3,2000,3,544,459,"6",0,0,0,1,0,0,0,0,0
"545",2,2,5350,2,545,457,"1",1,1,1,1,1,0,0,0,1
"546",1,1,3800,2,546,443,"1",1,1,1,1,2,0,0,0,1
"547",1,1,1850,2,547,447,"7",0,0,0,1,1,1,1,1,0
"548",1,1,1695,3,548,455,"6",1,1,1,1,1,0,0,0,0
"549",1,3,3495,3,549,447,"2",1,1,1,1,1,1,1,1,1
"550",1,0,2895,2,550,451,"5",0,1,1,0,1,0,1,1,1
"551",1,2,3400,2,551,395,"5",0,1,1,0,0,1,1,1,0
"552",1,1,3500,3,552,457,"5",1,0,0,1,1,0,0,0,0
"553",1,2,3000,2,553,456,"1",1,1,1,1,0,0,0,0,0
"554",1,1,3630,2,554,437,"2",1,1,1,1,2,1,1,1,1
"555",1,1,5100,2,555,451,"1",0,1,1,0,0,0,0,0,0
"556",1,2,3695,2,556,456,"1",0,0,0,0,0,0,0,0,0
"557",1,1,2750,2,557,387,"5",0,0,0,0,0,1,1,1,0
"558",1,1,2795,1,558,457,"1",1,0,0,0,1,0,0,0,0
"559",1,1,4445,2,559,448,"1",0,1,1,0,0,1,1,1,0
"560",1,1,2550,2,560,462,"1",1,1,1,1,1,0,0,0,1
"561",1,1,3175,2,561,450,"1",0,0,0,0,0,1,1,1,0
"562",2,3,4935,3,562,456,"2",1,1,1,1,2,0,0,0,1
"563",1,2,2900,3,563,445,"5",0,0,0,0,0,0,0,0,0
"564",1,1,4395,2,564,454,"5",1,0,0,1,1,0,0,0,0
"565",1,2,2850,2,565,440,"2",0,1,1,0,1,0,0,0,1
"566",1,2,2295,1,566,455,"1",0,0,0,0,0,0,1,0,0
"567",1,1,3200,3,567,435,"5",1,0,0,0,0,0,1,1,0
"568",1,0,1900,2,568,436,"1",0,0,0,0,0,1,1,1,0
"569",1,0,1250,1,569,458,"7",0,0,1,0,0,0,0,0,0
"570",1,1,1950,3,570,462,"6",0,0,0,0,0,0,0,0,0
"571",2,4,5800,1,571,458,"1",1,0,0,1,1,0,0,0,0
"572",1,0,2300,1,572,456,"1",0,0,1,0,2,0,0,0,0
"573",1.5,2,4400,2,573,458,"1",0,0,0,0,0,0,0,0,0
"574",2,3,4600,2,574,452,"1",1,1,1,1,1,1,1,1,1
"575",1,2,3995,3,575,450,"2",1,0,0,1,1,1,1,1,0
"576",1,1,1500,1,576,444,"2",0,0,1,1,0,0,0,0,0
"577",1,0,1700,3,577,393,"7",0,0,1,1,1,1,1,1,0
"578",2,3,4400,2,578,462,"1",1,1,1,1,1,1,1,1,1
"579",1,1,2100,2,579,445,"2",0,0,0,1,1,0,1,0,0
"580",2,3,5970,2,580,436,"2",1,1,1,1,2,1,1,1,1
"581",1,1,3290,2,581,455,"5",0,0,0,0,0,1,1,1,0
"582",1,2,3050,2,582,454,"5",0,0,0,0,0,1,1,1,0
"583",1,1,2595,2,583,445,"1",1,0,0,1,1,0,0,0,0
"584",1,0,2350,3,584,452,"2",0,1,1,0,1,0,1,1,1
"585",1,0,2550,2,585,391,"5",0,0,0,0,0,0,1,1,1
"586",1,2,2700,2,586,455,"6",1,0,1,1,1,1,1,1,0
"587",3,3,6500,2,587,451,"5",0,0,0,0,0,1,1,1,0
"588",1,0,2595,2,588,444,"2",1,1,1,1,1,1,1,1,1
"589",1,1,2900,2,589,456,"5",0,1,1,1,0,0,0,0,0
"590",1,1,3595,2,590,440,"1",0,1,0,0,0,1,1,1,1
"591",1.5,2,4500,2,591,451,"5",1,1,1,1,2,0,0,0,1
"592",1.5,1,3995,2,592,462,"2",1,0,0,1,0,1,1,1,0
"593",1,0,1849,2,593,457,"5",0,0,0,1,0,0,0,0,0
"594",1,2,3000,3,594,460,"1",0,0,0,1,0,0,0,0,0
"595",1,0,2500,3,595,462,"5",1,1,1,1,2,1,1,1,0
"596",1,1,3400,2,596,455,"1",0,1,0,1,0,0,0,0,1
"597",2,2,3450,2,597,435,"2",0,0,0,0,0,0,0,0,0
"598",1,2,4700,2,598,452,"1",0,0,1,0,1,0,1,1,0
"599",1,2,3495,2,599,451,"1",0,0,0,0,0,1,1,1,0
"600",1,0,2449,1,600,438,"2",0,1,1,1,1,0,0,0,1
"601",1,1,2650,2,601,458,"1",0,0,1,1,0,0,0,0,0
"602",1,1,3680,3,602,442,"1",0,1,1,0,0,1,1,1,0
"603",2,4,5250,2,603,443,"5",1,0,1,0,0,0,1,1,0
"604",1,2,3000,3,604,449,"5",1,1,0,0,1,0,0,0,1
"605",1,1,1995,2,605,461,"5",0,0,0,1,0,0,0,0,0
"606",1,1,3100,2,606,456,"1",0,1,0,0,0,1,1,1,0
"607",1,2,2700,3,607,442,"5",0,0,1,1,0,0,0,0,0
"608",1.5,2,4195,2,608,448,"1",1,1,1,1,1,0,0,0,0
"609",1,1,2700,2,609,459,"1",0,0,0,1,0,0,0,0,0
"610",1,0,2395,2,610,449,"5",1,1,1,1,1,1,1,1,0
"611",1,0,3075,2,611,452,"2",0,0,0,0,0,0,1,1,1
"612",1,2,3700,3,612,402,"1",1,1,1,1,2,0,1,1,1
"613",1,3,2000,3,613,437,"5",1,0,0,1,0,0,0,0,0
"614",1,2,3100,2,614,457,"1",1,1,1,1,1,1,1,1,1
"615",2,4,6200,3,615,442,"1",1,0,0,1,0,1,1,1,0
"616",1,0,3195,2,616,399,"1",0,0,1,0,0,0,1,1,0
"617",1,0,2650,3,617,442,"1",0,0,0,0,0,0,0,0,0
"618",1,0,2450,3,618,457,"1",0,1,1,1,1,0,0,0,1
"619",1,1,4300,2,619,450,"1",1,0,1,1,1,0,0,0,0
"620",1,1,2149,3,620,447,"5",0,0,0,0,0,0,1,1,0
"621",1,2,3450,3,621,451,"1",0,0,0,0,0,0,1,0,0
"622",1,0,2900,2,622,375,"5",1,1,1,1,1,0,0,0,1
"623",1,1,3595,2,623,452,"1",1,0,0,1,1,0,0,0,0
"624",1,0,2100,3,624,455,"1",1,0,0,0,0,0,0,0,0
"625",1,3,3695,3,625,452,"2",0,0,0,0,0,0,0,0,0
"626",1,2,4395,2,626,459,"1",1,0,0,0,1,1,1,1,0
"627",1,0,2630,3,627,394,"5",1,1,1,1,1,0,0,0,1
"628",1,1,2250,2,628,456,"2",0,0,0,0,0,1,1,1,0
"629",1,1,1500,3,629,449,"6",0,0,0,1,0,1,1,1,0
"630",1,1,1700,3,630,435,"7",0,0,1,0,1,0,1,1,0
"631",1,0,1295,3,631,444,"7",0,0,0,0,0,0,0,0,0
"632",1,2,3195,3,632,438,"1",0,0,0,1,0,0,0,0,0
"633",1,1,3175,2,633,439,"2",1,0,0,1,1,0,1,1,0
"634",1,1,3375,2,634,445,"1",0,1,0,1,1,0,0,0,0
"635",1,0,2446,3,635,459,"1",1,0,0,1,1,1,1,1,0
"636",1,2,2300,2,636,455,"2",0,0,0,0,0,1,1,1,0
"637",1,0,2300,2,637,440,"5",0,0,0,0,0,1,1,1,0
"638",1,1,3800,2,638,457,"5",0,0,0,0,0,1,1,1,0
"639",1,2,3150,2,639,459,"5",0,1,1,1,1,0,0,0,0
"640",1.5,2,4250,2,640,442,"1",0,1,1,1,0,1,1,1,0
"641",1,2,3200,2,641,445,"5",0,0,0,0,0,0,0,0,0
"642",1,2,1650,1,642,374,"6",0,0,0,1,0,0,0,0,0
"643",1,0,3100,2,643,461,"2",0,1,1,0,1,0,1,1,1
"644",1,1,2900,2,644,383,"5",1,0,0,1,1,0,0,0,0
"645",1,0,2250,3,645,437,"1",0,0,0,1,0,0,0,0,0
"646",1,0,2775,3,646,447,"1",1,1,1,1,1,0,0,0,0
"647",1,0,2500,1,647,457,"1",1,1,1,1,2,1,1,1,1
"648",1,2,2700,3,648,434,"2",0,1,1,0,1,0,1,1,0
"649",1,1,2689,2,649,443,"1",0,0,0,1,0,0,0,0,0
"650",2.5,4,6900,2,650,374,"1",1,1,1,1,2,0,0,0,0
"651",2,2,4300,2,651,457,"1",0,1,0,0,0,0,0,0,0
"652",3,3,13995,2,652,461,"1",1,0,1,0,0,0,1,1,0
"653",1,2,3199,2,653,462,"1",1,0,1,0,1,0,1,0,0
"654",1,1,2250,2,654,451,"5",1,0,0,1,0,0,0,0,0
"655",1,0,2700,2,655,453,"1",0,1,1,0,0,0,0,0,0
"656",1,1,4175,2,656,459,"1",1,0,1,1,0,0,0,0,0
"657",1,1,2750,2,657,394,"2",0,0,0,0,0,1,1,1,0
"658",1,2,4034,2,658,459,"1",0,0,0,1,1,0,0,0,0
"659",1,0,3350,2,659,437,"1",1,1,1,1,1,0,0,0,0
"660",1.5,3,2700,2,660,460,"6",1,0,0,1,0,1,1,1,0
"661",1,1,2850,2,661,454,"1",0,0,0,0,0,0,0,0,0
"662",1,0,1775,2,662,448,"5",0,0,0,0,0,0,0,0,0
"663",1,4,4695,2,663,435,"5",0,0,0,0,0,1,1,1,0
"664",1,0,2500,2,664,455,"1",0,1,1,1,0,1,1,1,0
"665",1,1,2550,3,665,395,"2",1,1,1,0,1,1,1,1,1
"666",1,2,3000,2,666,386,"5",1,0,1,1,1,1,1,1,0
"667",1,1,1700,3,667,451,"5",0,0,0,0,0,1,1,1,0
"668",1,2,4300,1,668,454,"1",1,1,1,0,1,0,1,1,0
"669",1,0,1750,2,669,457,"6",0,0,0,1,0,1,1,1,0
"670",1,1,1400,2,670,374,"7",0,0,0,0,0,1,1,1,0
"671",1,1,6445,2,671,442,"1",1,1,1,0,2,0,1,1,1
"672",1,1,2900,2,672,438,"5",0,0,1,0,0,0,0,0,0
"673",2,2,8257,2,673,445,"1",0,1,1,0,1,0,1,1,1
"674",0,0,2024,2,674,442,"5",0,0,1,0,1,0,0,0,0
"675",1,2,2950,2,675,451,"5",0,0,0,1,0,0,0,0,0
"676",1,3,4495,3,676,442,"1",1,0,0,1,1,1,1,1,0
"677",2,3,5300,2,677,451,"5",1,0,0,1,1,0,0,0,0
"678",1,2,3695,2,678,391,"1",0,0,0,0,0,0,1,1,0
"679",2,3,4950,2,679,451,"1",1,0,0,1,0,0,0,0,0
"680",1,2,2895,2,680,456,"1",1,1,1,1,1,0,0,0,0
"681",1,0,3150,2,681,455,"1",0,1,1,0,1,0,1,1,0
"682",2,2,7460,2,682,458,"1",0,1,0,0,0,0,0,0,1
"683",2,3,6023,2,683,440,"1",1,1,1,1,2,1,1,1,1
"684",1,2,3200,2,684,389,"5",0,0,0,0,1,0,0,0,0
"685",1,0,1495,3,685,436,"7",0,0,1,1,0,1,1,1,0
"686",1,1,2895,2,686,455,"1",0,0,0,0,0,1,1,1,0
"687",1,1,2095,2,687,458,"1",0,0,1,1,0,0,0,0,0
"688",1,1,3875,2,688,442,"5",0,1,1,0,1,0,0,0,1
"689",1,1,5395,2,689,458,"1",1,1,1,1,1,1,1,1,1
"690",1,1,2695,1,690,451,"1",1,0,1,1,1,0,0,0,0
"691",2,2,3950,3,691,456,"1",0,1,1,0,1,0,1,1,0
"692",1,1,3450,2,692,436,"1",0,1,1,0,1,0,0,0,0
"693",1,3,3900,2,693,402,"5",0,1,1,1,0,1,1,1,0
"694",1,0,2700,2,694,439,"5",1,0,1,1,0,0,0,0,0
"695",1,1,2800,2,695,440,"5",1,1,1,1,1,0,0,0,0
"696",2,2,3250,2,696,457,"6",1,2,1,1,2,0,1,1,1
"697",1,1,3450,2,697,460,"2",0,1,1,0,1,0,1,1,1
"698",1,2,2995,2,698,452,"1",1,0,0,1,0,1,1,1,0
"699",2,2,4795,2,699,440,"1",1,1,1,1,1,1,1,1,1
"700",1,0,2358,2,700,454,"1",0,1,1,1,0,1,1,1,0
"701",1,2,4895,2,701,449,"1",1,0,0,1,1,0,0,0,0
"702",2,2,8500,2,702,456,"1",0,1,1,0,0,1,1,1,0
"703",1,0,2650,2,703,449,"1",0,0,0,0,0,1,1,1,0
"704",1.5,2,2350,2,704,435,"6",0,0,0,0,0,0,0,0,0
"705",1,1,2895,2,705,438,"5",0,0,1,0,0,0,1,1,0
"706",2,2,6380,2,706,401,"5",0,1,1,0,1,1,1,1,0
"707",1,2,3200,3,707,445,"1",1,0,0,1,0,0,0,0,0
"708",1,1,2200,2,708,448,"2",0,0,0,0,0,0,1,0,0
"709",2,2,3500,2,709,448,"7",0,1,1,0,0,0,1,1,0
"710",2,2,5365,3,710,435,"1",1,1,1,1,2,1,1,1,1
"711",1,2,3000,2,711,448,"2",1,1,1,1,1,1,1,1,1
"712",1,0,2500,3,712,438,"1",0,1,1,1,1,1,1,1,1
"713",1,1,3457,2,713,448,"1",0,1,1,0,1,0,0,0,1
"714",1,2,2950,2,714,453,"1",0,0,0,0,0,0,1,1,0
"715",1,4,5875,2,715,443,"1",1,0,1,1,0,0,0,0,0
"716",2,2,4675,2,716,443,"1",0,0,0,0,0,1,1,1,1
"717",1,2,2795,3,717,453,"2",1,1,1,0,1,0,0,0,1
"718",1,3,7100,2,718,441,"1",0,1,1,0,0,0,1,1,0
"719",2,3,5200,2,719,435,"5",0,0,0,0,0,1,1,1,0
"720",1,1,2100,1,720,438,"5",1,0,0,1,0,0,1,0,0
"721",2,2,5155,2,721,396,"5",0,1,1,0,1,0,1,1,1
"722",2,2,4225,3,722,453,"1",1,1,1,0,2,1,1,1,1
"723",2,3,5425,2,723,451,"2",0,1,1,0,1,0,0,0,1
"724",1,2,3495,2,724,454,"1",0,0,0,0,0,1,1,1,0
"725",1,2,3000,3,725,459,"2",1,1,1,1,1,0,1,1,1
"726",2,3,4975,2,726,379,"1",1,0,0,1,1,0,0,0,0
"727",1,0,1850,2,727,442,"5",0,0,0,0,0,0,0,0,0
"728",1,1,4095,2,728,435,"5",0,1,1,0,1,0,0,0,1
"729",1,3,6645,2,729,435,"5",0,0,0,0,0,1,1,1,1
"730",1,2,2933,2,730,456,"6",1,0,0,1,1,0,0,0,0
"731",2,3,4100,1,731,401,"1",1,1,1,1,1,0,0,0,1
"732",1,1,2995,2,732,437,"1",0,0,1,0,0,0,0,0,0
"733",1,1,3325,2,733,443,"1",1,1,1,1,2,1,1,1,1
"734",1,1,3050,3,734,445,"1",1,0,1,1,2,1,1,1,1
"735",1,1,3600,2,735,459,"1",0,1,1,0,0,1,1,1,0
"736",1,1,3200,2,736,455,"1",1,1,1,1,1,0,0,0,1
"737",1,2,2750,3,737,456,"5",1,0,1,1,0,0,0,0,0
"738",2,2,4885,2,738,443,"1",0,0,0,0,0,0,1,1,0
"739",1,1,2600,1,739,440,"1",0,0,0,0,1,0,0,0,0
"740",2,2,4095,2,740,445,"1",0,0,0,0,0,0,1,1,0
"741",1,1,6500,2,741,450,"1",0,1,0,0,0,1,1,1,0
"742",1,1,2895,2,742,462,"1",1,0,0,0,0,0,0,0,0
"743",1,0,2045,2,743,453,"5",0,0,0,0,0,1,1,1,0
"744",1,1,2980,3,744,443,"5",1,0,1,1,1,0,0,0,0
"745",1,2,3200,1,745,402,"1",0,1,1,1,1,0,0,0,1
"746",1,2,3000,3,746,457,"1",1,1,1,1,1,0,0,0,0
"747",2,2,5500,2,747,450,"5",1,1,1,1,1,0,0,0,1
"748",1,1,3295,2,748,443,"2",1,0,1,0,0,1,1,1,0
